netid,ssid,trilat,trilong,oui_match,channel,encryption,firsttime,lasttime,city,region,country,road,postalcode
80:30:49:11:A6:27,,41.52397919,-81.43809509,80:30:49,11,unknown,2024-10-16T18:00:00.000Z,2024-10-16T12:00:00.000Z,,OH,US,Eastgate Drive,44040
80:30:49:12:77:DF,Flock,29.77555847,-95.39923096,80:30:49,1,wpa2,2026-06-28T15:00:00.000Z,2026-07-09T20:00:00.000Z,Houston,TX,US,White Oak Bayou Greenway,77007
80:30:49:12:78:AF,,30.10912895,-97.35540009,80:30:49,0,unknown,2026-03-28T14:00:00.000Z,2026-04-01T05:00:00.000Z,,TX,US,Hunters Crossing Boulevard,78602
80:30:49:12:78:DF,Flock-1278DF,39.60356903,-75.8392868,80:30:49,157,wpa2,2025-11-11T06:00:00.000Z,2025-11-18T22:00:00.000Z,,MD,US,West Pulaski Highway,21921
80:30:49:12:78:E7,,30.10936737,-97.35530853,80:30:49,36,unknown,2026-03-15T19:00:00.000Z,2026-07-06T13:00:00.000Z,,TX,US,Hunters Crossing Boulevard,78602
80:30:49:12:7A:C5,,27.70954132,-82.73313141,80:30:49,40,unknown,2025-02-28T21:00:00.000Z,2025-03-13T20:00:00.000Z,,FL,US,Pinellas Bayway,33706
80:30:49:12:7C:BD,Flock-127CBD,34.04151917,-117.15531158,80:30:49,11,wpa2,2021-05-17T14:00:00.000Z,2025-03-08T22:00:00.000Z,Redlands,CA,US,I 10,92374
80:30:49:12:7D:33,,40.68121338,-74.19259644,80:30:49,36,unknown,2026-05-05T19:00:00.000Z,2026-05-06T08:00:00.000Z,Elizabeth,NJ,US,NJ 81,07201
80:30:49:14:39:5D,,30.50959969,-99.7741394,80:30:49,0,unknown,2024-10-22T11:00:00.000Z,2024-10-22T17:00:00.000Z,,TX,US,North Main Street,76849
80:30:49:14:A4:CF,ClickShare-Guinness,34.00172806,-84.14638519,80:30:49,36,wpa2,2023-09-20T23:00:00.000Z,2026-06-20T11:00:00.000Z,,GA,US,Main Street,30096
80:30:49:14:A4:D9,ClickShare-Jamesons,34.00188828,-84.14618683,80:30:49,36,wpa2,2023-09-21T16:00:00.000Z,2026-06-20T11:00:00.000Z,,GA,US,Main Street,30096
80:30:49:14:A4:F7,Dentons Salle Paris,48.87000656,2.32362294,80:30:49,36,wpa2,2021-08-29T10:00:00.000Z,2026-03-14T11:00:00.000Z,Paris,Île-de-France,FR,,75008
80:30:49:14:A5:43,ClickShare-LANCEREAUX1,48.87584686,2.30986524,80:30:49,2,wpa2,2025-12-22T12:00:00.000Z,2026-02-26T04:00:00.000Z,Paris,Île-de-France,FR,Rue du Docteur Lancereaux,75008
80:30:49:14:A5:59,ClickShare-1873240338,49.23123932,10.50798512,80:30:49,36,wpa2,2024-06-21T18:00:00.000Z,2025-03-02T09:00:00.000Z,Herrieden,Bayern,DE,Rother Straße,91567
80:30:49:14:A5:61,ClickShare-Dalaas,48.19363403,16.41391754,80:30:49,36,wpa2,2026-04-18T10:00:00.000Z,2026-04-18T23:00:00.000Z,Wien,Erdberger Mais,AT,Ostautobahn,1030
80:30:49:14:A5:91,ClickShare-Raum1.49_Kreativ,51.47380066,6.5984292,80:30:49,36,wpa2,2025-04-16T11:00:00.000Z,2025-04-16T07:00:00.000Z,Moers,Nordrhein-Westfalen,DE,Carl-Zeiss-Straße,47445
80:30:49:14:A5:AF,ClickShare-1.5B,53.60220718,9.99354744,80:30:49,3,wpa2,2024-12-25T21:00:00.000Z,2024-12-25T13:00:00.000Z,Hamburg,Alsterdorf,DE,Braamkamp,22297
80:30:49:14:A5:C5,ClickShare-1873239790,51.21645737,4.4073,80:30:49,36,wpa2,2022-09-03T15:00:00.000Z,2026-05-22T23:00:00.000Z,,Antwerpen,BE,Schuttershofstraat,2000
80:30:49:14:A5:D7,CS-AIA-SANSSOUCI,52.39178085,13.03380299,80:30:49,36,wpa2,2025-03-14T10:00:00.000Z,2025-03-14T05:00:00.000Z,Potsdam,Brandenburg,DE,Zeppelinstraße,14471
80:30:49:14:A5:E1,ClickShare-Alexandre_LAISSAC,43.62303925,3.83718181,80:30:49,36,wpa2,2026-02-16T12:00:00.000Z,2026-02-16T06:00:00.000Z,Montpellier,Occitanie,FR,Avenue des Moulins,34087
80:30:49:14:A5:E7,,49.63259888,6.17036963,80:30:49,36,wpa2,2023-09-01T13:00:00.000Z,2026-06-11T05:00:00.000Z,Luxembourg,Canton Luxembourg,LU,Rue Alphonse Weicker,2721
80:30:49:14:A6:0B,Meeting Room A,50.84680939,4.3720417,80:30:49,36,wpa2,2025-12-12T03:00:00.000Z,2025-12-11T23:00:00.000Z,,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,BE,Rue Marie-Thérèse - Maria-Theresiastraat,1000
80:30:49:14:A6:3D,CX C2 2.57,53.01042557,6.57181692,80:30:49,44,wpa2,2023-12-22T06:00:00.000Z,2026-04-18T12:00:00.000Z,Assen,Drenthe,NL,Industrieweg,9402NR
80:30:49:14:A6:53,ClickShare-MUN-5-Kampenwand,48.14028549,11.56682968,80:30:49,36,wpa2,2022-07-29T21:00:00.000Z,2026-05-31T13:00:00.000Z,München,Bayern,DE,Lenbachplatz,80333
80:30:49:14:A6:DD,ClickShare-1863569226,51.39441299,-0.30421621,80:30:49,36,wpa2,2024-02-01T15:00:00.000Z,2025-05-27T15:00:00.000Z,London,England,GB,Claremont Road,KT6 4RH
80:30:49:14:A7:3B,ClickShare-VCRyd 50,56.46560669,14.69293785,80:30:49,36,wpa2,2024-07-15T11:00:00.000Z,2024-08-05T06:00:00.000Z,,Kronobergs län,SE,Värendgatan,36256
80:30:49:14:A7:43,ClickShare Conference,48.1037674,20.77309227,80:30:49,36,wpa2,2023-09-06T20:00:00.000Z,2026-03-15T07:00:00.000Z,Miskolc,Észak-Magyarország,HU,Szent István utca,3530
80:30:49:14:A7:49,MR,37.93185425,23.87805748,80:30:49,36,wpa2,2024-09-20T15:00:00.000Z,2024-09-25T11:00:00.000Z,,Αποκεντρωμένη Διοίκηση Αττικής,GR,,19441
80:30:49:14:A7:69,ClickShare-Tilt,59.33760834,18.05962944,80:30:49,36,wpa2,2002-12-11T11:00:00.000Z,2025-09-23T06:00:00.000Z,,Stockholms län,SE,Holländargatan,11134
80:30:49:14:A7:6B,,50.84300613,4.38226509,80:30:49,36,wpa2,2023-01-18T08:00:00.000Z,2026-03-02T04:00:00.000Z,,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,BE,Rue de la Loi - Wetstraat,1040
80:30:49:14:A7:7B,The Trinity Suite,53.34124756,-6.26205015,80:30:49,36,wpa2,2024-01-20T15:00:00.000Z,2026-02-21T22:00:00.000Z,Dublin,Leinster,IE,Clarendon Street,D02 N262
80:30:49:14:A7:7F,ClickShare-1863569238,48.86300659,2.29580379,80:30:49,36,wpa2,2023-09-30T13:00:00.000Z,2025-12-16T14:00:00.000Z,Paris,Île-de-France,FR,Place de l'Alma,
80:30:49:14:A7:AB,Mødelokale Mega,55.39269638,10.32033825,80:30:49,36,wpa2,2021-10-31T17:00:00.000Z,2026-07-11T10:00:00.000Z,Odense,Region Syddanmark,DK,Middelfartvej,5200
80:30:49:14:A7:B9,,50.84563828,4.37415028,80:30:49,36,wpa2,2025-07-16T16:00:00.000Z,2025-07-16T09:00:00.000Z,Bruxelles - Brussel,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,BE,Rue de Spa - Spastraat,1000
80:30:49:14:A7:C7,clk-hqplc-011,51.49905396,-3.56503558,80:30:49,36,wpa2,2026-06-12T11:00:00.000Z,2026-07-09T00:00:00.000Z,,Cymru / Wales,GB,Kent Road,CF31 3UL
80:30:49:14:A7:FF,,50.84493256,4.37350035,80:30:49,36,wpa2,2023-01-20T14:00:00.000Z,2026-05-15T09:00:00.000Z,Bruxelles - Brussel,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,BE,Rue de Spa - Spastraat,1000
80:30:49:14:A8:45,Glass Conference Room,41.8649292,-87.67691803,80:30:49,36,wpa2,2026-07-13T02:00:00.000Z,2026-07-13T00:00:00.000Z,Chicago,IL,US,West 13th Street,60608
80:30:49:14:A8:47,ClickShare-NYC-MtgRm-TheHighLine,40.75725937,-73.98219299,80:30:49,44,wpa2,2022-01-03T16:00:00.000Z,2025-06-10T09:00:00.000Z,City of New York,NY,US,6th Avenue,10019
80:30:49:14:A8:55,ClickShare-Othello,61.86787415,28.88568878,80:30:49,36,wpa2,2024-07-06T11:00:00.000Z,2025-09-21T06:00:00.000Z,,Manner-Suomi,FI,Kauppatori,57130
80:30:49:14:A8:63,ClickShare Small Conference,41.89344406,-87.62182617,80:30:49,36,wpa2,2021-09-05T13:00:00.000Z,2025-07-03T23:00:00.000Z,Chicago,IL,US,East Ontario Street,60611
80:30:49:14:A9:19,ESS-Raum-1-4OG,51.44863892,7.00547361,80:30:49,36,wpa2,2022-02-13T21:00:00.000Z,2024-09-10T08:00:00.000Z,Essen,Nordrhein-Westfalen,DE,Kruppstraße,45128
80:30:49:14:A9:37,DEMO,38.00924683,23.80583,80:30:49,36,wpa2,2025-03-28T07:00:00.000Z,2025-03-28T12:00:00.000Z,,Αποκεντρωμένη Διοίκηση Αττικής,GR,Μεσογείων,15341
80:30:49:14:A9:67,ClickShare-MeetingRoom-T.12,46.00826645,8.95161915,80:30:49,48,wpa2,2022-05-26T16:00:00.000Z,2026-06-29T08:00:00.000Z,Lugano,Ticino,CH,Via Ginevra,6900
80:30:49:14:A9:77,ClickShare-1863568329,55.95314789,-3.18113279,80:30:49,1,wpa2,2025-03-10T15:00:00.000Z,2025-04-02T09:00:00.000Z,City of Edinburgh,Alba / Scotland,GB,Regent Road,EH8 8DP
80:30:49:14:A9:83,,50.8494339,4.38157225,80:30:49,36,wpa2,2025-05-23T17:00:00.000Z,2025-05-23T20:00:00.000Z,,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,BE,Rue Charles Quint - Keizer Karelstraat,1000
80:30:49:14:A9:B1,CS-A1_02,51.50043106,3.61491561,80:30:49,36,wpa2,2025-05-04T07:00:00.000Z,2026-05-16T09:00:00.000Z,Middelburg,Zeeland,NL,Abdijplein,4331BK
80:30:49:14:A9:BF,ClickShare-Brenner1,48.19349289,16.41306114,80:30:49,36,wpa2,2025-10-30T07:00:00.000Z,2025-10-30T04:00:00.000Z,Wien,KG Landstraße,AT,Schnirchgasse,1030
80:30:49:14:A9:F7,ClickShare-SAAL,47.48095703,8.20987129,80:30:49,36,wpa2,2022-05-28T23:00:00.000Z,2024-09-12T23:00:00.000Z,,Aargau,CH,Brugg Bahnhof/Campus,5200
80:30:49:14:A9:FD,Clickshare,52.07642746,-1.34037113,80:30:49,36,wpa2,2023-12-18T20:00:00.000Z,2024-08-19T05:00:00.000Z,Cherwell,England,GB,Beaumont Road,OX16 1RB
80:30:49:14:AA:15,ClickShare-Mobile Solution,53.34091949,-6.26199341,80:30:49,36,wpa2,2001-01-01T00:00:00.000Z,2026-03-04T05:00:00.000Z,Dublin,Leinster,IE,Chatham Street,D02 X923
80:30:49:14:AA:27,,42.93615341,-78.71747589,80:30:49,36,wpa2,2002-09-12T05:00:00.000Z,2026-02-21T01:00:00.000Z,Town of Cheektowaga,NY,US,Holtz Drive,14225
80:30:49:14:AA:43,,42.88907242,-78.87213135,80:30:49,40,wpa2,2002-09-17T18:00:00.000Z,2025-08-31T19:00:00.000Z,Buffalo,NY,US,Washington Street,14203
80:30:49:14:AA:57,ClickShare-RaumR3.21,50.75082016,7.09103155,80:30:49,36,wpa2,2023-03-31T19:00:00.000Z,2025-03-08T11:00:00.000Z,Bonn,Nordrhein-Westfalen,DE,Graurheindorfer Straße,53117
80:30:49:14:AA:61,Konferenzraum_Gross,47.36479568,8.5503149,80:30:49,36,wpa2,2021-05-27T18:00:00.000Z,2026-02-21T19:00:00.000Z,Zürich,Zürich,CH,Mühlebachstrasse,8008
80:30:49:14:AA:6D,ClickShareConf602,44.94963455,-93.09346771,80:30:49,36,wpa2,2022-06-08T07:00:00.000Z,2026-05-31T16:00:00.000Z,Saint Paul,MN,US,7th Street East,55101
80:30:49:14:AA:8B,Education Center Room 1,41.86516953,-87.67626953,80:30:49,36,wpa2,2022-02-25T18:00:00.000Z,2025-05-11T13:00:00.000Z,Chicago,IL,US,South Damen Avenue,60612
80:30:49:14:AA:C1,ClickShare-1863576653,56.87845612,14.80956841,80:30:49,36,wpa2,2022-11-13T14:00:00.000Z,2026-06-04T03:00:00.000Z,Växjö,Kronobergs län,SE,Kungsgatan,351 04
80:30:49:14:AA:E5,ClickShare-Mobiler Medienwagen 1,52.5111084,13.37686539,80:30:49,36,wpa2,2023-05-03T10:00:00.000Z,2025-04-23T07:00:00.000Z,Berlin,Mitte,DE,Ebertstraße,10117
80:30:49:14:AA:E9,ClickShare-Köket,57.71364212,11.99256611,80:30:49,36,wpa2,2023-07-09T14:00:00.000Z,2025-01-27T23:00:00.000Z,Göteborg,Västra Götalands län,SE,Gullbergsbrogatan,416 64
80:30:49:14:AB:17,CS-SalaCorsi,45.46685791,9.19747639,80:30:49,36,wpa2,2024-03-01T10:00:00.000Z,2024-12-29T10:00:00.000Z,Milano,Lombardia,IT,Piazza San Babila,20122
80:30:49:14:AB:71,,42.89001083,-78.87244415,80:30:49,165,wpa2,2023-06-09T15:00:00.000Z,2024-12-12T15:00:00.000Z,Buffalo,NY,US,East Chippewa Street,14203
80:30:49:14:AB:99,ClickShare-LC-104,48.83343506,2.33256721,80:30:49,48,wpa2,2021-06-23T20:00:00.000Z,2025-04-27T10:00:00.000Z,Paris,Île-de-France,FR,Place Denfert-Rochereau,75014
80:30:49:14:AB:AD,ClickShare-1873240749,47.35374069,8.57463741,80:30:49,36,wpa2,2025-04-03T07:00:00.000Z,2025-04-03T03:00:00.000Z,Zürich,Zürich,CH,Forchstrasse,8008
80:30:49:14:AB:C9,ClickShare Flexiburo 1,50.93234634,6.94018841,80:30:49,36,wpa2,2024-08-27T10:00:00.000Z,2026-02-15T01:00:00.000Z,Köln,Nordrhein-Westfalen,DE,Hohenstaufenring,50674
80:30:49:14:AB:DB,ClickShare-Saal,52.14128113,11.64007759,80:30:49,48,wpa2,2023-08-12T11:00:00.000Z,2025-06-10T14:00:00.000Z,Magdeburg,Sachsen-Anhalt,DE,Gareisstraße,39106
80:30:49:14:AB:DF,ClickShare-1873240730,51.67446136,8.31607533,80:30:49,36,wpa2,2025-10-08T11:00:00.000Z,2025-11-07T00:00:00.000Z,,Nordrhein-Westfalen,DE,Zum Toten Arm,59555
80:30:49:14:AB:E3,ClickShare-1873240632,50.55983734,9.7120676,80:30:49,36,wpa2,2025-01-09T16:00:00.000Z,2025-01-09T11:00:00.000Z,,Hessen,DE,Rathausplatz,36100
80:30:49:14:AB:ED,ClickShare-Shanghai,59.43344498,24.75902367,80:30:49,36,wpa2,2022-11-04T09:00:00.000Z,2026-02-26T09:00:00.000Z,Tallinn,Harju maakond,EE,Maakri,10145
80:30:49:14:AC:21,ClickShare-1.5A,53.6015625,9.99239063,80:30:49,3,wpa2,2024-07-28T14:00:00.000Z,2026-04-05T14:00:00.000Z,Hamburg,Alsterdorf,DE,Deelböge,22297
80:30:49:14:AC:2B,ClickShare-1873239780,47.31809998,8.5528183,80:30:49,36,wpa2,2025-04-11T16:00:00.000Z,2025-07-24T15:00:00.000Z,,Zürich,CH,Seestrasse,8802
80:30:49:14:AC:45,ClickShare-Auditorium,51.2330246,4.41107082,80:30:49,36,wpa2,2026-04-24T11:00:00.000Z,2026-04-24T04:00:00.000Z,,Antwerpen,BE,Schengenplein,2000
80:30:49:14:AC:53,ClickShare-B134,51.96116638,7.60775566,80:30:49,36,wpa2,2026-03-30T18:00:00.000Z,2026-03-30T12:00:00.000Z,Münster,Nordrhein-Westfalen,DE,Hüfferstraße,48149
80:30:49:14:AC:5B,ClickShare-Meetinroom2,50.88735962,4.70730019,80:30:49,36,wpa2,2025-03-26T04:00:00.000Z,2025-03-25T23:00:00.000Z,Leuven,Vlaams-Brabant,BE,Lüdenscheidsingel,3000
80:30:49:14:AC:8F,ClickShare-1863573472,55.7788887,37.58818817,80:30:49,36,unknown,2022-06-18T09:00:00.000Z,2025-05-06T11:00:00.000Z,Москва,Москва,RU,Лесная улица,125196
80:30:49:14:AC:95,,40.14736176,-82.9490509,80:30:49,44,wpa2,2022-04-29T23:00:00.000Z,2026-07-15T13:00:00.000Z,,OH,US,Polaris Parkway,43240
80:30:49:14:AC:A9,ClickShare-1863573488,-26.13605881,28.04735184,80:30:49,36,wpa2,2023-07-26T22:00:00.000Z,2026-05-01T07:00:00.000Z,,Gauteng,ZA,Oxford Road,2121
80:30:49:14:AC:B3,Achieve Conf Room Clickshare,43.43001556,-83.95606995,80:30:49,36,wpa2,2025-08-20T20:00:00.000Z,2025-09-08T11:00:00.000Z,City of Saginaw,MI,US,Cooper Avenue,48602
80:30:49:14:AC:B9,ClickShare-Conference Room B,38.85357666,-77.04924011,80:30:49,36,wpa2,2022-04-21T15:00:00.000Z,2024-09-06T09:00:00.000Z,Arlington,VA,US,Crystal Drive,22202
80:30:49:14:AC:CB,ClickShare-1864703037,38.88710403,-77.09310913,80:30:49,36,wpa2,2025-07-26T19:00:00.000Z,2025-07-26T15:00:00.000Z,Arlington,VA,US,North Fillmore Street,22201
80:30:49:14:AC:D5,Conference Room,39.9606781,-75.17245483,80:30:49,36,wpa2,2024-12-19T18:00:00.000Z,2024-12-19T14:00:00.000Z,Philadelphia,PA,US,Benjamin Franklin Parkway,19130
80:30:49:14:AC:D9,Outpatient Gym Clickshare,43.42948914,-83.95700836,80:30:49,36,wpa2,2025-08-21T12:00:00.000Z,2025-08-21T15:00:00.000Z,City of Saginaw,MI,US,Cooper Avenue,48602
80:30:49:14:AC:DB,Executive Conf Room Clickshare,44.73205948,-93.47066498,80:30:49,36,wpa2,2001-01-01T00:00:00.000Z,2025-03-21T17:00:00.000Z,,MN,US,Oakes Lane Northwest,55372
80:30:49:14:AC:E1,Empower Conf Room Clickshare,43.42976379,-83.95646667,80:30:49,36,wpa2,2025-08-20T20:00:00.000Z,2025-12-18T05:00:00.000Z,City of Saginaw,MI,US,Cooper Avenue,48602
80:30:49:14:AC:E3,ClickShare-CTR Exec Cr,28.41485977,-81.57440186,80:30:49,36,wpa2,2024-03-05T21:00:00.000Z,2026-04-18T19:00:00.000Z,Kissimmee,FL,US,North World Drive,34747
80:30:49:14:AC:F1,ClickShare-1864702946,40.04808426,-75.44259644,80:30:49,36,wpa2,2026-05-02T23:00:00.000Z,2026-05-02T19:00:00.000Z,Easttown Township,PA,US,East Lancaster Avenue,19301
80:30:49:14:AD:19,ClickShare-Rio-Grande,29.57063293,-95.27747345,80:30:49,36,wpa2,2026-04-11T13:00:00.000Z,2026-04-11T12:00:00.000Z,,TX,US,Old Alvin Road,77581
80:30:49:14:AD:23,ClickShare-1863572571,48.13879013,11.55863953,80:30:49,36,wpa2,2022-03-26T19:00:00.000Z,2026-04-14T12:00:00.000Z,München,Bayern,DE,Goethestraße,80336
80:30:49:14:AD:39,Mock Trial,44.94881439,-93.09506989,80:30:49,36,wpa2,2022-04-15T20:00:00.000Z,2025-04-24T16:00:00.000Z,Saint Paul,MN,US,7th Street East,55101
80:30:49:14:AD:47,ClickShare-Boardroom,32.79162979,-96.80625916,80:30:49,36,wpa2,2024-09-16T15:00:00.000Z,2024-12-06T11:00:00.000Z,Dallas,TX,US,North Harwood Street,75201
80:30:49:14:AD:73,The Federal Room Clickshare,42.35432053,-71.05632019,80:30:49,161,wpa2,2023-11-08T22:00:00.000Z,2026-04-25T15:00:00.000Z,Boston,MA,US,Federal Street,02110
80:30:49:14:AD:7F,Vid Cart 1,41.87932587,-87.63323975,80:30:49,36,wpa2,2023-07-20T16:00:00.000Z,2025-05-27T14:00:00.000Z,Chicago,IL,US,West Adams Street,60604
80:30:49:14:AD:C5,ClickShare-1873240095,52.16365051,4.49582863,80:30:49,36,wpa2,2025-04-27T11:00:00.000Z,2025-04-27T10:00:00.000Z,Leiden,Zuid-Holland,NL,Boisotkade,2311MZ
80:30:49:14:AD:DB,ClickShare-2.14.07.1,53.14402771,8.20954418,80:30:49,36,wpa2,2023-10-20T07:00:00.000Z,2024-07-28T08:00:00.000Z,,Niedersachsen,DE,Georgstraße,26121
80:30:49:14:AD:ED,ClickShare - Brussels,59.43382645,24.75778198,80:30:49,36,wpa2,2022-12-09T09:00:00.000Z,2026-02-26T09:00:00.000Z,Tallinn,Harju maakond,EE,Rävala pst,10143
80:30:49:14:AD:EF,ClickShare-1873239957,48.86891174,2.3220911,80:30:49,36,wpa2,2023-11-26T15:00:00.000Z,2025-10-31T15:00:00.000Z,Paris,Île-de-France,FR,Rue du Faubourg Saint-Honoré,75008
80:30:49:14:AE:07,ClickShare-Konferencelokale 2,55.73367691,12.38705254,80:30:49,36,wpa2,2026-01-08T08:00:00.000Z,2026-01-08T01:00:00.000Z,,Region Hovedstaden,DK,Centralstien,2740
80:30:49:14:AE:0F,ClickShare-1863569561,55.95396805,-3.18349457,80:30:49,36,wpa2,2022-08-27T19:00:00.000Z,2026-06-17T05:00:00.000Z,City of Edinburgh,Alba / Scotland,GB,Regent Road,EH7 5BN
80:30:49:14:AE:43,auditorium,48.21216202,16.37176514,80:30:49,36,wpa2,2023-08-29T07:00:00.000Z,2025-09-06T06:00:00.000Z,Wien,Textilviertel,AT,Fischerstiege,1010
80:30:49:14:AE:45,Three,-33.87072754,151.20849609,80:30:49,44,wpa2,2023-12-12T12:00:00.000Z,2026-05-31T20:00:00.000Z,Sydney,New South Wales,AU,Market Street,2000
80:30:49:14:AE:53,Clickshare-Board Room FL.8 ,13.73873329,100.54682922,80:30:49,36,wpa2,2025-11-27T10:00:00.000Z,2025-11-27T02:00:00.000Z,กรุงเทพมหานคร,กรุงเทพมหานคร,TH,ถนนวิทยุ,10330
80:30:49:14:AE:5D,Vision Space,47.15000534,8.43171597,80:30:49,48,wpa2,2024-06-19T08:00:00.000Z,2024-08-06T14:00:00.000Z,Risch-Rotkreuz,Zug,CH,Industriestrasse,6343
80:30:49:14:AE:6F,Meeting room MR,38.03398132,23.79495811,80:30:49,36,wpa2,2024-09-14T12:00:00.000Z,2024-09-14T06:00:00.000Z,,Αποκεντρωμένη Διοίκηση Αττικής,GR,Αγησιλάου,15123
80:30:49:14:AE:97,ClickShare-HumanRessources,50.72748566,5.35227299,80:30:49,36,wpa2,2025-03-17T21:00:00.000Z,2025-03-22T05:00:00.000Z,,Liège,BE,Rue Louis Maréchal,4360
80:30:49:14:AE:BF,,51.52413177,-0.07700629,80:30:49,36,wpa2,2023-10-10T13:00:00.000Z,2025-09-30T08:00:00.000Z,London,England,GB,Redchurch Street,E1 6JJ
80:30:49:14:AE:C7,,50.84476089,4.37320614,80:30:49,36,wpa2,2025-03-13T11:00:00.000Z,2026-03-02T04:00:00.000Z,,Région de Bruxelles-Capitale - Brussels Hoofdstedelijk Gewest,BE,Rue de la Loi - Wetstraat,1040
80:30:49:14:AE:ED,ClickShare-Raum_1.41_Konferenz12,51.47357941,6.59855604,80:30:49,36,wpa2,2025-04-16T11:00:00.000Z,2025-04-16T07:00:00.000Z,Moers,Nordrhein-Westfalen,DE,Carl-Zeiss-Straße,47445
80:30:49:14:AE:EF,,30.09557152,-95.44129944,80:30:49,36,wpa2,2025-11-12T13:00:00.000Z,2025-11-12T06:00:00.000Z,,TX,US,East Mossy Oaks Road,77386
80:30:49:14:AE:FF,,44.74294662,-93.3056488,80:30:49,1,wpa2,2025-07-19T20:00:00.000Z,2025-07-24T18:00:00.000Z,,MN,US,143rd Street West,55306
80:30:49:14:AF:19,ClickShare-1863568976,1.29984939,103.84320068,80:30:49,36,wpa2,2022-09-12T21:00:00.000Z,2025-03-15T21:00:00.000Z,Singapore,Central,SG,Orchard Promenade,238902
80:30:49:14:AF:21,ClickShare-Sales Gallery,3.13518453,101.68852234,80:30:49,36,wpa2,2022-09-18T11:00:00.000Z,2024-11-03T00:00:00.000Z,Kuala Lumpur,KL Sentral,MY,Jalan Stesen Sentral 4,50566
80:30:49:14:AF:23,ClickShare-Project Room 1,-37.81494904,144.95687866,80:30:49,36,wpa2,2021-08-27T17:00:00.000Z,2026-06-16T16:00:00.000Z,Melbourne,Victoria,AU,Little Bourke Street,3000
80:30:49:14:AF:5B,ClickShare Konferenz Raum,50.93233871,6.94022083,80:30:49,36,wpa2,2022-02-27T12:00:00.000Z,2026-04-15T07:00:00.000Z,Köln,Nordrhein-Westfalen,DE,Hohenstaufenring,50674
80:30:49:14:AF:69,ClickShare Flexiburo 3,50.93237686,6.94025564,80:30:49,36,wpa2,2022-04-29T16:00:00.000Z,2024-08-27T11:00:00.000Z,Köln,Nordrhein-Westfalen,DE,Hohenstaufenring,50674
